Vehicle_ID,Speed_mps,Speed_kmph,Position_X,Position_Y,Waiting_Time_sec
41750_361_0,25.26,90.95,21573.97,10361.8,0.0
41751_361_0,13.07,47.06,12765.5,7153.88,0.0
41753_361_0,13.19,47.48,16921.82,11341.08,0.0
41754_361_0,2.98,10.73,20734.89,8295.24,0.0
41755_361_0,16.42,59.11,10355.42,22879.05,0.0
41756_361_0,9.53,34.31,14066.34,12171.96,0.0
41758_361_0,4.76,17.14,17565.09,17474.88,0.0
41760_361_0,11.75,42.29,8493.26,21460.13,0.0
41761_361_0,18.45,66.44,18617.47,9955.83,0.0
41762_361_0,6.8,24.48,16472.53,9019.72,0.0
41763_361_0,0.0,0.0,11763.22,14278.78,15.0
41765_361_0,27.64,99.52,10994.12,18649.8,0.0
41766_361_0,7.7,27.73,15110.03,16398.22,0.0
41768_361_0,5.06,18.2,15505.18,14210.38,0.0
41778_361_0,9.77,35.18,8952.35,22221.23,0.0
41779_361_0,12.02,43.26,10855.12,11898.91,0.0
41780_361_0,12.54,45.15,16446.27,20870.31,0.0
41781_361_0,12.43,44.76,13662.1,13796.03,0.0
41782_361_0,7.28,26.21,20124.27,9525.92,0.0
41783_361_0,13.11,47.19,18632.58,15151.79,0.0
41785_361_0,30.58,110.09,15874.16,9279.19,0.0
41786_361_0,12.26,44.14,6795.32,24753.34,0.0
41787_361_0,14.53,52.29,13755.38,10258.74,0.0
41788_361_0,7.43,26.75,19229.02,19563.54,0.0
41789_361_0,11.76,42.34,23693.48,4989.02,0.0
41790_361_0,30.03,108.1,15694.85,9047.29,0.0
41791_361_0,9.19,33.08,8229.0,21313.62,0.0
41792_361_0,10.25,36.9,19349.17,17973.07,0.0
41796_361_0,15.9,57.25,16603.69,6252.83,0.0
41799_361_0,8.64,31.1,15572.44,10132.09,0.0
41800_361_0,12.78,46.0,12781.17,14369.12,0.0
41801_361_0,13.41,48.28,12210.17,15887.46,0.0
41803_361_0,12.6,45.35,9454.76,14094.47,0.0
41805_361_0,13.92,50.1,17686.98,15513.46,0.0
41807_361_0,10.07,36.26,13947.08,16098.67,0.0
41808_361_0,22.61,81.39,18755.09,11791.83,0.0
41812_361_0,14.08,50.69,10169.02,14049.12,0.0
41813_361_0,15.09,54.31,12866.37,13067.65,0.0
41818_361_0,13.85,49.85,11747.82,12274.18,0.0
41819_361_0,8.69,31.29,22478.38,11485.85,0.0
41820_361_0,13.26,47.73,15398.95,13220.37,0.0
41821_361_0,1.67,6.01,20550.68,15747.48,0.0
41823_361_0,12.66,45.57,13517.48,10266.81,0.0
41828_361_0,11.73,42.22,17339.18,18409.65,0.0
41829_361_0,15.66,56.36,12578.68,8071.51,0.0
41834_361_0,0.0,0.0,21312.71,10201.23,9.0
41838_361_0,14.04,50.53,20967.95,8027.61,0.0
41839_361_0,0.27,0.96,22329.82,8885.64,0.0
41842_361_0,10.56,38.0,14592.7,8961.52,0.0
41848_361_0,0.0,0.0,7662.07,17863.53,7.0
41850_361_0,12.29,44.23,21380.51,18001.87,0.0
41852_361_0,14.45,52.01,23670.93,7125.28,0.0
41854_361_0,14.87,53.55,21359.52,17900.08,0.0
41855_361_0,4.04,14.55,19738.69,13135.31,0.0
41856_361_0,12.52,45.08,8730.27,19780.23,0.0
41860_361_0,12.67,45.61,9896.74,20499.99,0.0
41861_361_0,0.0,0.0,19848.23,17279.38,18.0
41863_361_0,2.43,8.76,12682.57,12856.08,0.0
41868_361_0,8.26,29.72,19177.88,14179.39,0.0
41870_361_0,11.74,42.26,20534.27,14437.86,0.0
41871_361_0,0.0,0.0,9437.56,22632.09,11.0
41872_361_0,0.0,0.0,20296.32,6626.67,10.0
41873_361_0,9.47,34.09,20725.4,7592.15,0.0
41874_361_0,0.0,0.0,15379.46,12650.91,5.0
41877_361_0,0.25,0.91,22411.97,9189.66,0.0
41882_361_0,14.44,51.99,17008.5,16766.75,0.0
41884_361_0,12.52,45.06,11085.75,21356.27,0.0
41891_361_0,14.33,51.6,15558.89,14277.02,0.0
41893_361_0,10.29,37.06,13470.81,12139.32,0.0
41894_361_0,12.66,45.56,21528.5,14359.89,0.0
41895_361_0,26.82,96.57,10617.16,19249.46,0.0
41898_361_0,0.0,0.0,13976.1,16006.44,5.0
41899_361_0,16.11,57.98,22763.05,7991.28,0.0
41900_361_0,0.0,0.0,8649.42,21679.88,12.0
41901_361_0,0.0,0.0,12712.52,12308.28,0.0
41902_361_0,54.48,196.11,5008.66,29744.72,0.0
41903_361_0,0.15,0.54,20808.43,11027.57,0.0
41906_361_0,16.42,59.11,21066.06,15758.96,0.0
41907_361_0,5.01,18.02,13018.27,14778.75,0.0
41911_361_0,11.45,41.22,14850.96,16974.95,0.0
41913_361_0,12.06,43.41,13327.55,24833.18,0.0
41914_361_0,0.02,0.06,10721.52,14305.38,2.0
41915_361_0,0.0,0.0,19740.8,13145.7,2.0
41916_361_0,13.59,48.93,12491.36,25207.59,0.0
41917_361_0,7.21,25.96,16136.1,9463.24,0.0
41922_361_0,0.89,3.2,8534.86,21923.28,0.0
41923_361_0,11.17,40.2,13858.19,13451.28,0.0
41924_361_0,0.0,0.01,16804.1,7891.89,3.0
41926_361_0,13.78,49.61,11608.55,13984.21,0.0
41927_361_0,12.23,44.04,10622.01,14556.77,0.0
41931_361_0,15.48,55.71,9842.9,14958.83,0.0
41933_361_0,14.47,52.11,15665.52,14502.01,0.0
41939_361_0,7.49,26.98,16527.89,8939.2,0.0
41940_361_0,5.82,20.94,23564.54,5174.99,0.0
41942_361_0,10.85,39.08,12445.1,13466.45,0.0
41943_361_0,14.17,51.01,14711.76,13854.71,0.0
41948_361_0,7.03,25.3,20708.42,9060.74,0.0
41949_361_0,7.87,28.32,18449.21,12999.65,0.0
41950_361_0,12.69,45.67,13539.93,10264.61,0.0
41952_361_0,26.0,93.6,15941.21,15097.7,0.0
41954_361_0,8.16,29.39,6089.06,26127.71,0.0
41955_361_0,13.68,49.24,20963.5,15378.48,0.0
41956_361_0,7.62,27.44,14151.74,15331.87,0.0
41958_361_0,13.09,47.14,6612.72,15755.92,0.0
41959_361_0,14.39,51.79,13058.84,8904.1,0.0
41960_361_0,20.02,72.08,17998.62,10435.34,0.0
41965_361_0,5.44,19.57,15510.83,14190.79,0.0
41966_361_0,12.57,45.24,15525.85,11598.22,0.0
41967_361_0,12.29,44.26,12411.23,15407.93,0.0
41970_361_0,7.43,26.76,16446.07,9053.04,0.0
41971_361_0,0.0,0.0,18820.27,18786.71,9.0
41973_361_0,20.81,74.92,23203.65,8845.85,0.0
41974_361_0,13.95,50.21,15524.8,17667.02,0.0
41975_361_0,23.77,85.59,17890.07,12346.45,0.0
41977_361_0,27.29,98.26,10048.44,20029.75,0.0
41978_361_0,12.53,45.09,17587.12,16774.74,0.0
41979_361_0,27.88,100.36,21272.94,10438.89,0.0
41980_361_0,10.3,37.09,17832.34,4379.22,0.0
41981_361_0,0.44,1.58,8598.9,21709.0,0.0
41987_361_0,13.91,50.08,10653.1,21036.26,0.0
41993_361_0,12.6,45.35,12739.62,14585.92,0.0
41995_361_0,8.9,32.05,24234.18,15752.1,0.0
41998_361_0,26.94,96.99,21349.13,12169.09,0.0
42001_361_0,12.02,43.28,13492.1,13243.67,0.0
42006_361_0,12.18,43.85,23879.49,4993.24,0.0
42010_361_0,30.92,111.3,7140.82,12305.72,0.0
42018_361_0,2.26,8.12,17106.18,16098.48,0.0
42019_361_0,11.52,41.49,17523.93,17836.0,0.0
42020_361_0,12.5,45.02,18000.55,16727.05,0.0
42024_361_0,13.74,49.46,11625.86,13957.22,0.0
42025_361_0,15.21,54.76,8923.4,17636.52,0.0
42027_361_0,10.78,38.8,6951.94,28755.25,0.0
42028_361_0,3.78,13.6,11568.13,13968.45,0.0
42029_361_0,10.21,36.74,12241.39,14747.81,0.0
42030_361_0,6.62,23.82,17254.32,14513.18,0.0
42031_361_0,10.89,39.2,14185.54,13752.25,0.0
42033_361_0,0.0,0.0,17233.45,8022.35,5.0
42034_361_0,12.7,45.71,16296.48,17173.09,0.0
42035_361_0,12.19,43.88,15811.86,14676.65,0.0
42037_361_0,13.55,48.77,6718.36,27194.07,0.0
42039_361_0,10.66,38.37,16413.03,6956.71,0.0
42043_361_0,13.7,49.32,19870.03,17171.31,0.0
42044_361_0,10.6,38.17,13408.42,11988.9,0.0
42045_361_0,18.49,66.58,12522.91,21249.21,0.0
42046_361_0,0.16,0.58,13969.57,16018.03,0.0
42047_361_0,21.59,77.72,10466.4,19467.26,0.0
42052_361_0,12.43,44.74,18564.82,11987.46,0.0
42054_361_0,14.67,52.82,18713.91,16943.31,0.0
42055_361_0,17.43,62.74,18190.92,10278.91,0.0
42059_361_0,13.21,47.57,10068.34,14054.8,0.0
42060_361_0,0.8,2.89,18788.83,14164.25,0.0
42061_361_0,15.65,56.33,16560.43,13931.98,0.0
42062_361_0,6.11,21.99,6695.94,18661.17,0.0
42063_361_0,12.33,44.39,13343.85,11813.06,0.0
42064_361_0,3.25,11.7,21155.31,10354.91,0.0
42068_361_0,25.49,91.78,22102.53,9986.22,0.0
42070_361_0,12.7,45.73,12846.85,12281.35,0.0
42073_361_0,12.08,43.47,9835.02,15183.28,0.0
42074_361_0,11.78,42.41,9869.8,16309.34,0.0
42075_361_0,20.41,73.46,15739.35,15405.97,0.0
42076_361_0,12.45,44.83,15196.7,13391.07,0.0
42077_361_0,14.58,52.5,14904.34,18355.41,0.0
42080_361_0,0.0,0.0,20627.6,8376.06,6.0
42081_361_0,13.3,47.87,12018.71,12046.21,0.0
42082_361_0,0.0,0.0,21185.95,10315.49,14.0
42086_361_0,0.0,0.0,24282.49,7330.34,8.0
42089_361_0,14.93,53.73,18961.52,11672.1,0.0
42095_361_0,0.0,0.0,8653.45,21678.38,14.0
42097_361_0,12.64,45.51,21554.31,9167.48,0.0
42102_361_0,0.0,0.0,12941.7,14850.96,7.0
42106_361_0,17.14,61.69,14550.3,8187.62,0.0
42108_361_0,7.24,26.07,14077.59,16256.95,0.0
42109_361_0,34.23,123.24,14985.66,8370.39,0.0
42111_361_0,12.58,45.3,13474.81,18209.47,0.0
42115_361_0,10.32,37.14,11937.88,15982.71,0.0
42116_361_0,0.05,0.17,19514.73,17183.6,1.0
42117_361_0,11.25,40.49,12426.37,13590.14,0.0
42119_361_0,11.69,42.08,5785.64,14300.24,0.0
42120_361_0,26.01,93.63,12029.58,16321.26,0.0
42122_361_0,0.13,0.48,19395.6,17150.39,0.0
42128_361_0,15.36,55.3,9145.52,24659.02,0.0
42129_361_0,21.91,78.88,23379.62,8351.98,0.0
42130_361_0,12.49,44.95,19887.11,23535.69,0.0
42132_361_0,11.38,40.96,19535.69,13557.17,0.0
42133_361_0,30.57,110.04,10254.52,19761.03,0.0
42136_361_0,17.82,64.17,21299.68,12260.54,0.0
42137_361_0,0.39,1.4,16995.33,11003.08,0.0
42139_361_0,13.49,48.57,12503.83,25435.08,0.0
42140_361_0,14.8,53.29,9604.03,14634.94,0.0
42142_361_0,14.76,53.14,23570.01,7883.63,0.0
42144_361_0,30.68,110.45,12059.35,8559.32,0.0
42148_361_0,15.57,56.04,18420.27,10079.0,0.0
42150_361_0,0.0,0.02,14182.03,11629.19,2.0
42152_361_0,55.19,198.67,7319.21,23374.34,0.0
42161_361_0,13.12,47.24,17200.41,14979.8,0.0
42162_361_0,11.4,41.03,14258.41,13797.03,0.0
42164_361_0,2.46,8.85,10494.12,25199.69,0.0
42167_361_0,14.17,51.0,19124.05,19222.85,0.0
42168_361_0,0.0,0.0,14514.08,12607.04,21.0
42170_361_0,12.39,44.62,23560.51,5201.31,0.0
42171_361_0,0.86,3.09,8530.37,21901.02,0.0
42172_361_0,12.5,45.02,11974.37,11840.75,0.0
42173_361_0,0.0,0.0,11638.69,14820.53,17.0
42176_361_0,12.37,44.53,6970.49,13384.38,0.0
42182_361_0,0.0,0.0,21525.23,9284.9,13.0
42185_361_0,0.0,0.0,10533.02,13013.06,14.0
42186_361_0,6.45,23.21,22936.68,7673.5,0.0
42187_361_0,14.29,51.43,12641.91,17322.55,0.0
42191_361_0,10.92,39.33,6086.41,26067.87,0.0
42192_361_0,6.09,21.92,20000.47,19857.1,0.0
42193_361_0,11.48,41.32,22021.66,9228.16,0.0
42198_361_0,0.0,0.0,20752.59,8235.61,3.0
42199_361_0,10.6,38.15,5475.34,14303.12,0.0
42201_361_0,0.0,0.0,10852.42,14915.65,16.0
42202_361_0,0.0,0.0,13461.11,12107.42,15.0
42204_361_0,13.07,47.04,12110.72,13820.02,0.0
42205_361_0,0.67,2.42,13733.55,17616.79,0.0
42206_361_0,18.11,65.19,4700.34,21397.59,0.0
42208_361_0,13.72,49.37,5932.75,13886.28,0.0
42209_361_0,0.0,0.0,20726.61,7692.62,7.0
42210_361_0,13.06,47.0,5371.85,17391.67,0.0
42212_361_0,21.53,77.5,23415.79,8115.73,0.0
42214_361_0,12.1,43.56,14466.31,16396.61,0.0
42215_361_0,8.39,30.2,16425.52,9082.68,0.0
42216_361_0,17.39,62.61,9700.43,22773.19,0.0
42218_361_0,0.0,0.0,17583.56,17474.34,34.0
42221_361_0,0.0,0.0,11760.05,14279.68,15.0
42222_361_0,11.73,42.21,13692.14,12683.14,0.0
42223_361_0,11.71,42.14,17490.2,17028.12,0.0
42224_361_0,32.66,117.56,18840.58,11566.89,0.0
42226_361_0,1.46,5.26,13786.6,17267.57,0.0
42228_361_0,8.96,32.27,13702.65,12688.95,0.0
42230_361_0,12.39,44.6,16644.18,13894.2,0.0
42235_361_0,7.05,25.38,21414.64,9059.1,0.0
42239_361_0,27.05,97.38,20600.13,13183.01,0.0
42240_361_0,11.08,39.9,22289.89,8648.03,0.0
42246_361_0,8.35,30.06,23944.31,5318.07,0.0
42248_361_0,0.57,2.06,14145.77,11881.26,0.0
42249_361_0,22.78,81.99,17204.65,12493.58,0.0
42250_361_0,12.21,43.97,14490.14,8478.87,0.0
42251_361_0,0.0,0.0,11864.7,14615.51,8.0
42257_361_0,13.98,50.32,14701.76,13875.36,0.0
42261_361_0,16.62,59.83,22394.28,9030.88,0.0
42265_361_0,24.47,88.1,19385.94,15457.06,0.0
42266_361_0,14.05,50.58,21937.7,9420.74,0.0
42267_361_0,12.17,43.81,10948.75,24001.43,0.0
42269_361_0,0.0,0.0,17541.48,16791.65,21.0
42271_361_0,8.67,31.2,23905.11,14934.36,0.0
42273_361_0,5.35,19.24,9398.97,24296.14,0.0
42277_361_0,13.97,50.29,16980.32,14374.07,0.0
42278_361_0,23.06,83.02,14305.21,19354.95,0.0
42279_361_0,15.46,55.64,23527.49,5165.6,0.0
42280_361_0,12.58,45.28,15283.4,16111.39,0.0
42282_361_0,15.88,57.16,7280.4,27996.21,0.0
42285_361_0,16.43,59.15,17055.14,12101.59,0.0
42286_361_0,13.86,49.9,13422.85,13233.97,0.0
42287_361_0,11.34,40.82,11290.23,17628.63,0.0
42290_361_0,11.85,42.66,6616.03,17819.77,0.0
42291_361_0,13.78,49.6,24469.99,11365.23,0.0
42293_361_0,3.25,11.7,9517.93,25683.37,0.0
42294_361_0,12.25,44.1,19991.01,12972.21,0.0
42296_361_0,13.6,48.97,18955.51,17018.38,0.0
42298_361_0,13.18,47.47,18242.19,14181.3,0.0
42299_361_0,14.94,53.78,13463.6,16941.38,0.0
42300_361_0,1.08,3.9,17268.87,7998.99,0.0
42304_361_0,14.0,50.41,8153.44,14187.23,0.0
42305_361_0,11.28,40.61,8027.02,13563.66,0.0
42306_361_0,12.28,44.22,6606.98,14726.51,0.0
42307_361_0,17.42,62.72,12490.12,7920.64,0.0
42308_361_0,10.98,39.53,12020.03,16560.54,0.0
42309_361_0,10.55,37.99,14584.11,10087.78,0.0
42310_361_0,19.69,70.88,11675.09,13847.42,0.0
42312_361_0,12.99,46.77,14764.18,16147.22,0.0
42318_361_0,13.3,47.86,14247.04,17850.0,0.0
42322_361_0,12.11,43.59,17332.19,13987.69,0.0
42326_361_0,23.67,85.21,9282.31,20705.33,0.0
42327_361_0,13.99,50.35,18037.71,14156.11,0.0
42328_361_0,14.31,51.52,13311.71,18397.71,0.0
42330_361_0,4.82,17.37,10844.83,14026.43,0.0
42331_361_0,5.12,18.45,13211.22,9165.49,0.0
42332_361_0,5.35,19.26,10920.31,13070.74,0.0
42333_361_0,1.09,3.91,19414.43,17154.51,0.0
42337_361_0,12.76,45.92,20652.9,12898.95,0.0
42338_361_0,6.68,24.06,14237.16,14749.62,0.0
42343_361_0,13.44,48.38,5686.56,14152.09,0.0
42347_361_0,4.31,15.51,14141.78,14460.87,0.0
42348_361_0,9.81,35.3,20798.01,8657.1,0.0
42350_361_0,19.28,69.39,22319.95,4023.92,0.0
42353_361_0,10.01,36.04,20720.77,7559.18,0.0
42356_361_0,16.67,60.02,14683.33,18059.25,0.0
42357_361_0,10.43,37.57,20228.24,6394.5,0.0
42358_361_0,6.5,23.39,12402.6,17054.37,0.0
42359_361_0,7.41,26.67,22393.54,17559.43,0.0
42362_361_0,17.33,62.4,20183.06,15567.37,0.0
42363_361_0,0.39,1.41,13932.79,12259.01,0.0
42364_361_0,25.08,90.29,6648.08,18732.52,0.0
42365_361_0,13.48,48.52,11775.35,24772.76,0.0
42366_361_0,12.12,43.62,14744.07,11144.98,0.0
42368_361_0,14.78,53.2,11255.9,24214.27,0.0
42369_361_0,14.91,53.67,22070.65,9506.2,0.0
42370_361_0,1.74,6.26,11960.31,20420.59,0.0
42374_361_0,10.26,36.93,12956.15,13757.61,0.0
42376_361_0,10.81,38.92,8758.93,15279.21,0.0
42377_361_0,12.24,44.08,8530.54,21484.96,0.0
42378_361_0,12.06,43.41,13539.7,6763.64,0.0
42380_361_0,9.74,35.08,13201.87,12737.16,0.0
42382_361_0,13.82,49.76,8951.22,15241.93,0.0
42385_361_0,12.55,45.17,13568.08,12546.44,0.0
42387_361_0,3.02,10.88,13484.31,12164.31,0.0
42390_361_0,12.64,45.52,9715.02,20312.45,0.0
42391_361_0,0.0,0.0,19432.87,17160.5,21.0
42392_361_0,10.66,38.36,14786.59,16571.35,0.0
42393_361_0,2.27,8.16,7075.67,13042.51,0.0
42396_361_0,0.6,2.16,19397.01,17150.82,0.0
42398_361_0,13.65,49.15,11068.34,15252.0,0.0
42400_361_0,27.6,99.38,10408.43,21330.76,0.0
42402_361_0,8.63,31.06,20132.32,19678.22,0.0
42403_361_0,17.73,63.81,15069.62,16105.84,0.0
42406_361_0,6.6,23.78,10218.92,23408.38,0.0
42407_361_0,14.66,52.76,12911.32,20281.69,0.0
42408_361_0,7.69,27.67,13213.3,19094.03,0.0
42412_361_0,10.98,39.52,13964.3,14885.75,0.0
42413_361_0,13.9,50.05,5270.24,21917.57,0.0
42415_361_0,7.94,28.6,22647.56,11574.23,0.0
42416_361_0,11.88,42.78,12264.46,12240.35,0.0
42418_361_0,15.63,56.26,19780.53,15602.95,0.0
42419_361_0,14.15,50.93,16553.57,13964.21,0.0
42421_361_0,7.29,26.23,14164.1,13094.32,0.0
42422_361_0,21.9,78.85,18798.72,11716.54,0.0
42423_361_0,0.0,0.01,11759.41,15647.34,3.0
42426_361_0,8.97,32.28,15982.86,14756.96,0.0
42430_361_0,0.0,0.0,8629.98,21688.9,5.0
42431_361_0,11.96,43.07,10662.7,14016.11,0.0
42432_361_0,0.0,0.0,18882.93,18858.28,8.0
42433_361_0,1.94,7.0,22835.96,7989.14,0.0
42436_361_0,14.54,52.33,11334.24,7375.45,0.0
42437_361_0,14.48,52.12,12181.25,13322.66,0.0
42439_361_0,9.7,34.93,5397.8,14307.21,0.0
42441_361_0,4.6,16.57,17878.05,14126.05,0.0
42443_361_0,0.0,0.0,20726.93,7697.29,9.0
42444_361_0,12.87,46.33,17503.95,17090.69,0.0
42446_361_0,5.82,20.94,13191.96,19090.94,0.0
42449_361_0,0.48,1.74,12698.88,13907.62,0.0
42450_361_0,12.16,43.77,13852.2,13040.52,0.0
42452_361_0,8.05,28.98,13520.42,18967.77,0.0
42454_361_0,0.0,0.0,19397.74,18721.42,6.0
42455_361_0,29.5,106.21,12314.42,8434.93,0.0
42457_361_0,0.0,0.0,17499.11,17166.96,9.0
42458_361_0,15.8,56.86,19246.3,19697.23,0.0
42460_361_0,0.0,0.0,14518.66,12597.55,6.0
42468_361_0,14.14,50.89,13136.93,13171.0,0.0
42469_361_0,0.36,1.3,13128.45,14979.62,0.0
42470_361_0,0.0,0.0,19496.46,17178.35,8.0
42472_361_0,7.93,28.56,14468.02,10501.86,0.0
42474_361_0,11.71,42.15,14842.96,11314.38,0.0
42475_361_0,0.28,1.0,10718.87,14307.35,0.0
42477_361_0,12.55,45.18,20686.63,8545.55,0.0
42478_361_0,0.0,0.0,20261.57,17376.98,8.0
42481_361_0,12.37,44.52,18097.46,6173.41,0.0
42482_361_0,13.16,47.37,14235.03,11151.3,0.0
42483_361_0,7.96,28.67,14481.08,9556.79,0.0
42484_361_0,15.04,54.16,16827.74,16864.68,0.0
42485_361_0,11.57,41.66,7346.97,22264.03,0.0
42486_361_0,9.1,32.78,10021.35,15930.24,0.0
42489_361_0,12.95,46.61,7049.35,20670.23,0.0
42490_361_0,7.41,26.67,21744.86,17356.24,0.0
42491_361_0,7.03,25.32,12412.21,14402.41,0.0
42492_361_0,11.64,41.89,12242.07,13783.19,0.0
42493_361_0,12.11,43.59,19330.28,13960.61,0.0
42495_361_0,6.51,23.43,20907.27,12817.51,0.0
42496_361_0,0.02,0.08,17313.31,7969.7,3.0
42497_361_0,9.18,33.05,10992.03,24030.68,0.0
42498_361_0,13.73,49.43,18732.47,18678.65,0.0
42499_361_0,12.44,44.79,7984.59,14195.9,0.0
42500_361_0,17.88,64.35,16843.64,10685.83,0.0
42502_361_0,12.04,43.34,22619.25,6998.6,0.0
42503_361_0,12.58,45.28,7146.32,14217.95,0.0
42511_361_0,9.46,34.05,13671.07,14004.47,0.0
42512_361_0,15.78,56.81,22387.91,7493.93,0.0
42513_361_0,10.66,38.38,13709.77,17713.46,0.0
42514_361_0,11.05,39.76,13714.32,14142.06,0.0
42515_361_0,0.0,0.0,12513.2,14496.02,5.0
42517_361_0,14.49,52.17,18734.93,15268.68,0.0
42518_361_0,0.0,0.0,8661.53,21675.39,17.0
42519_361_0,18.43,66.36,14522.59,15828.78,0.0
42520_361_0,13.22,47.61,14782.98,8980.99,0.0
42523_361_0,28.28,101.81,11773.91,16892.74,0.0
42525_361_0,8.11,29.19,10352.19,25583.28,0.0
42526_361_0,0.0,0.0,12931.53,14828.35,14.0
42527_361_0,13.45,48.42,16747.73,11828.56,0.0
42528_361_0,26.63,95.88,10324.48,19666.32,0.0
42529_361_0,14.32,51.54,8057.53,18313.46,0.0
42530_361_0,2.58,9.29,9188.7,23375.48,0.0
42531_361_0,11.78,42.42,16150.7,17475.89,0.0
42532_361_0,14.15,50.94,17542.15,17752.31,0.0
42535_361_0,2.21,7.94,22835.92,7982.54,0.0
42541_361_0,20.28,73.01,12571.88,21116.16,0.0
42542_361_0,13.76,49.54,17687.49,12486.81,0.0
42543_361_0,6.07,21.85,19660.38,17222.95,0.0
42545_361_0,18.47,66.48,11031.98,21724.55,0.0
42552_361_0,13.55,48.79,19591.16,20209.77,0.0
42553_361_0,15.9,57.25,23628.24,15151.35,0.0
42555_361_0,0.0,0.0,15479.22,14193.26,8.0
42556_361_0,0.0,0.0,15500.19,14188.75,13.0
42557_361_0,13.79,49.65,11417.49,24372.4,0.0
42559_361_0,16.13,58.08,19710.32,15713.0,0.0
42561_361_0,28.22,101.59,14552.99,8716.16,0.0
42563_361_0,13.92,50.13,19571.57,9380.9,0.0
42564_361_0,3.51,12.65,8557.81,21977.91,0.0
42573_361_0,0.0,0.0,17525.93,17269.79,4.0
42574_361_0,17.84,64.22,12710.05,8318.58,0.0
42575_361_0,13.53,48.72,15126.93,15965.92,0.0
42576_361_0,16.57,59.64,13305.42,9157.23,0.0
42577_361_0,16.53,59.51,8212.32,19032.45,0.0
42578_361_0,19.57,70.45,9701.06,22768.19,0.0
42580_361_0,0.0,0.0,12685.6,13796.66,4.0
42587_361_0,21.42,77.1,14787.43,6133.19,0.0
42588_361_0,7.44,26.79,11612.07,11848.22,0.0
42590_361_0,0.43,1.56,17323.47,16597.0,0.0
42592_361_0,13.71,49.35,14267.73,13832.45,0.0
42593_361_0,7.29,26.25,20007.37,6000.54,0.0
42595_361_0,13.58,48.87,21717.36,7618.7,0.0
42597_361_0,0.0,0.0,19878.89,17287.94,7.0
42598_361_0,30.75,110.68,21490.84,11264.53,0.0
42600_361_0,11.1,39.96,18047.88,14160.87,0.0
42602_361_0,12.84,46.21,17521.11,7840.21,0.0
42606_361_0,11.36,40.91,24248.72,7339.13,0.0
42607_361_0,15.44,55.57,20891.31,12763.19,0.0
42609_361_0,11.31,40.73,10874.04,12630.31,0.0
42612_361_0,1.48,5.32,15654.4,8475.57,0.0
42617_361_0,7.45,26.81,10230.53,23427.72,0.0
42618_361_0,7.39,26.59,7225.19,28256.92,0.0
42619_361_0,12.56,45.21,12263.3,16790.99,0.0
42620_361_0,0.13,0.47,12869.01,12313.85,0.0
42623_361_0,7.28,26.2,12709.77,20688.43,0.0
42624_361_0,13.91,50.08,19151.33,5267.21,0.0
42625_361_0,33.42,120.3,14551.01,8685.59,0.0
42627_361_0,15.99,57.57,21025.33,5399.57,0.0
42628_361_0,25.05,90.19,6574.51,18227.52,0.0
42629_361_0,11.13,40.08,13562.91,14567.83,0.0
42631_361_0,13.17,47.43,14979.54,18922.54,0.0
42632_361_0,14.36,51.68,14431.92,12766.12,0.0
42633_361_0,17.77,63.97,15752.75,15396.44,0.0
42639_361_0,10.93,39.34,17029.04,5293.12,0.0
42640_361_0,13.22,47.59,5453.4,31033.46,0.0
42641_361_0,8.7,31.33,8468.05,16449.03,0.0
42642_361_0,25.36,91.28,19162.9,17625.5,0.0
42645_361_0,19.14,68.91,6359.18,13862.89,0.0
42647_361_0,19.39,69.79,4695.11,21422.7,0.0
42648_361_0,23.78,85.61,9737.18,20463.13,0.0
42649_361_0,8.1,29.16,13415.0,20302.9,0.0
42652_361_0,12.05,43.38,17556.62,16784.89,0.0
42653_361_0,0.83,3.0,21249.04,10262.27,0.0
42657_361_0,13.59,48.91,18962.76,14743.53,0.0
42661_361_0,14.75,53.1,15692.41,13907.83,0.0
42663_361_0,0.0,0.0,15824.97,13941.6,5.0
42664_361_0,10.19,36.7,21024.87,8527.25,0.0
42667_361_0,32.27,116.18,10126.66,19934.36,0.0
42672_361_0,12.72,45.79,15178.8,18117.55,0.0
42674_361_0,0.2,0.72,13784.54,17285.58,0.0
42675_361_0,13.55,48.78,10780.46,23898.87,0.0
42678_361_0,27.74,99.85,23437.21,7647.49,0.0
42679_361_0,24.4,87.85,20693.58,10475.06,0.0
42682_361_0,0.0,0.0,11782.69,13342.95,4.0
42685_361_0,2.49,8.95,19923.24,5888.49,0.0
42686_361_0,13.6,48.97,16319.22,7705.66,0.0
42689_361_0,19.91,71.66,19577.46,15407.97,0.0
42691_361_0,12.49,44.95,13684.8,13627.3,0.0
42693_361_0,27.09,97.51,10608.49,19268.09,0.0
42695_361_0,0.0,0.0,12084.85,20832.39,31.0
42696_361_0,10.57,38.03,9393.04,12195.32,0.0
42697_361_0,1.44,5.17,22762.43,6624.66,0.0
42698_361_0,28.32,101.95,10528.25,19385.27,0.0
42699_361_0,6.95,25.02,12806.94,10416.89,0.0
42701_361_0,13.91,50.07,17483.73,16993.93,0.0
42702_361_0,24.07,86.65,9274.23,21040.12,0.0
42703_361_0,11.63,41.85,16402.96,8821.17,0.0
42705_361_0,38.64,139.11,11493.3,8971.97,0.0
42706_361_0,14.17,51.02,10906.83,23993.97,0.0
42707_361_0,8.49,30.57,20910.39,7697.42,0.0
42708_361_0,12.83,46.2,21054.54,14894.47,0.0
